"Longitude","Latitude","EMD"
11.25,79.7770462036133,0.263134479522705
15,79.7770462036133,0.424454137682915
18.75,79.7770462036133,0.29712863266468
22.5,79.7770462036133,0.361473709344864
15,76.0702438354492,0.378765113651753
22.5,76.0702438354492,0.354942619800568
78.75,76.0702438354492,0.440367162227631
97.5,76.0702438354492,0.314127430319786
26.25,72.3615798950195,0.214103370904922
30,72.3615798950195,0.203453376889229
97.5,72.3615798950195,0.317971646785736
101.25,72.3615798950195,0.285121560096741
116.25,72.3615798950195,0.405857980251312
123.75,72.3615798950195,0.435281574726105
127.5,72.3615798950195,0.310944527387619
131.25,72.3615798950195,0.416017889976501
135,72.3615798950195,0.446156755089759
146.25,72.3615798950195,0.283479988574981
157.5,72.3615798950195,0.43719756603241
180,72.3615798950195,0.448038101196289
-123.75,72.3615798950195,0.428091794252396
-120,72.3615798950195,0.444322302937508
-97.5,72.3615798950195,0.334886878728867
-93.75,72.3615798950195,0.355657115578652
15,68.6520156860352,0.228807151317596
18.75,68.6520156860352,0.189449593424797
22.5,68.6520156860352,0.200622901320457
26.25,68.6520156860352,0.179451450705528
30,68.6520156860352,0.19167061150074
33.75,68.6520156860352,0.192033026367426
37.5,68.6520156860352,0.204374529421329
48.75,68.6520156860352,0.347115032374859
63.75,68.6520156860352,0.334740780293941
67.5,68.6520156860352,0.365803673863411
71.25,68.6520156860352,0.256729781627655
86.25,68.6520156860352,0.27470788359642
90,68.6520156860352,0.306117236614227
135,68.6520156860352,0.28267103433609
138.75,68.6520156860352,0.274506449699402
157.5,68.6520156860352,0.244880467653275
161.25,68.6520156860352,0.253409206867218
165,68.6520156860352,0.277779638767243
168.75,68.6520156860352,0.284653261303902
172.5,68.6520156860352,0.29977510869503
180,68.6520156860352,0.34150180965662
-161.25,68.6520156860352,0.331392884254456
-157.5,68.6520156860352,0.326908551156521
-153.75,68.6520156860352,0.321695387363434
-150,68.6520156860352,0.339612737298012
-146.25,68.6520156860352,0.341537334024906
-142.5,68.6520156860352,0.334361672401428
-138.75,68.6520156860352,0.271940886974334
-135,68.6520156860352,0.224912524223328
-131.25,68.6520156860352,0.228232748806476
-120,68.6520156860352,0.262209475040436
-116.25,68.6520156860352,0.224888190627098
-67.5,68.6520156860352,0.344985321164131
-63.75,68.6520156860352,0.276151925325394
7.5,64.9419479370117,0.206351757049561
11.25,64.9419479370117,0.134122613817453
15,64.9419479370117,0.189751714468002
18.75,64.9419479370117,0.177717745304108
22.5,64.9419479370117,0.172496810555458
26.25,64.9419479370117,0.166689768433571
30,64.9419479370117,0.16858871281147
33.75,64.9419479370117,0.176156900823116
37.5,64.9419479370117,0.165496982634067
48.75,64.9419479370117,0.264655739068985
60,64.9419479370117,0.316990345716476
78.75,64.9419479370117,0.183729350566864
116.25,64.9419479370117,0.168979428708553
120,64.9419479370117,0.188068717718124
123.75,64.9419479370117,0.190191324800253
127.5,64.9419479370117,0.23857169598341
135,64.9419479370117,0.289591908454895
142.5,64.9419479370117,0.279459953308105
146.25,64.9419479370117,0.332873851060867
172.5,64.9419479370117,0.316401660442352
176.25,64.9419479370117,0.383362501859665
-172.5,64.9419479370117,0.394471548497677
-161.25,64.9419479370117,0.24925173074007
-157.5,64.9419479370117,0.243244782090187
-150,64.9419479370117,0.323563694953918
-146.25,64.9419479370117,0.35118442773819
-142.5,64.9419479370117,0.362408310174942
-138.75,64.9419479370117,0.351985216140747
-135,64.9419479370117,0.323708817362786
-127.5,64.9419479370117,0.229306906461716
-112.5,64.9419479370117,0.215688273310661
-108.75,64.9419479370117,0.228756934404373
-105,64.9419479370117,0.238810315728188
-67.5,64.9419479370117,0.272294253110886
-63.75,64.9419479370117,0.319044522941113
-60,64.9419479370117,0.400616511702537
-22.5,64.9419479370117,0.224731914699078
-18.75,64.9419479370117,0.142825067043304
3.75,61.231575012207,0.2185989767313
7.5,61.231575012207,0.165690906345844
11.25,61.231575012207,0.24319077283144
15,61.231575012207,0.211962141096592
18.75,61.231575012207,0.156260468065739
22.5,61.231575012207,0.129120387136936
26.25,61.231575012207,0.199534364044667
30,61.231575012207,0.212759360671044
33.75,61.231575012207,0.228074505925179
45,61.231575012207,0.262243777513504
56.25,61.231575012207,0.187664657831192
60,61.231575012207,0.196237847208977
67.5,61.231575012207,0.140201844274997
71.25,61.231575012207,0.196789041161537
75,61.231575012207,0.162702992558479
78.75,61.231575012207,0.159807577729225
112.5,61.231575012207,0.187229357659817
116.25,61.231575012207,0.168979428708553
131.25,61.231575012207,0.244447410106659
146.25,61.231575012207,0.3078533411026
150,61.231575012207,0.312885753810406
153.75,61.231575012207,0.286052316427231
165,61.231575012207,0.308995097875595
-161.25,61.231575012207,0.254266932606697
-157.5,61.231575012207,0.246514491736889
-153.75,61.231575012207,0.237910240888596
-150,61.231575012207,0.237800136208534
-146.25,61.231575012207,0.316591739654541
-142.5,61.231575012207,0.420375496149063
-138.75,61.231575012207,0.359136633574963
-135,61.231575012207,0.330580145120621
-127.5,61.231575012207,0.295676738023758
-123.75,61.231575012207,0.229594960808754
-120,61.231575012207,0.231832563877106
-112.5,61.231575012207,0.23672679066658
-101.25,61.231575012207,0.207695320248604
-97.5,61.231575012207,0.144225403666496
-71.25,61.231575012207,0.292269587516785
-67.5,61.231575012207,0.416804611682892
3.75,57.5209922790527,0.199155330657959
7.5,57.5209922790527,0.23685909807682
11.25,57.5209922790527,0.237835347652435
15,57.5209922790527,0.177980162203312
22.5,57.5209922790527,0.227007918059826
26.25,57.5209922790527,0.175799638032913
30,57.5209922790527,0.16180819272995
33.75,57.5209922790527,0.152597121894359
37.5,57.5209922790527,0.234138384461403
41.25,57.5209922790527,0.182521164417267
56.25,57.5209922790527,0.172915503382683
60,57.5209922790527,0.174592718482018
67.5,57.5209922790527,0.16144722700119
78.75,57.5209922790527,0.165666639804841
82.5,57.5209922790527,0.156018808484078
86.25,57.5209922790527,0.163687586784363
90,57.5209922790527,0.146925747394562
108.75,57.5209922790527,0.195220321416855
123.75,57.5209922790527,0.216341886669397
131.25,57.5209922790527,0.230590552091599
161.25,57.5209922790527,0.268392898142338
-168.75,57.5209922790527,0.273788169026375
-157.5,57.5209922790527,0.206286765635013
-135,57.5209922790527,0.281840100884438
-131.25,57.5209922790527,0.285425394773483
-123.75,57.5209922790527,0.219846062362194
-120,57.5209922790527,0.256906434893608
-112.5,57.5209922790527,0.170805484056473
-101.25,57.5209922790527,0.203775078058243
-93.75,57.5209922790527,0.249808933585882
-75,57.5209922790527,0.204082489013672
-71.25,57.5209922790527,0.239488065242767
-63.75,57.5209922790527,0.225352078676224
-7.5,57.5209922790527,0.184206739068031
-3.75,57.5209922790527,0.173794128000736
0,53.8102722167969,0.176361761987209
3.75,53.8102722167969,0.200573027133942
7.5,53.8102722167969,0.190730825066567
11.25,53.8102722167969,0.148155800998211
15,53.8102722167969,0.157353594899178
18.75,53.8102722167969,0.159544393420219
22.5,53.8102722167969,0.15725839883089
26.25,53.8102722167969,0.200257003307343
37.5,53.8102722167969,0.185496412217617
41.25,53.8102722167969,0.173825927078724
52.5,53.8102722167969,0.238719269633293
60,53.8102722167969,0.240963213145733
63.75,53.8102722167969,0.208318755030632
71.25,53.8102722167969,0.231301888823509
78.75,53.8102722167969,0.237662695348263
82.5,53.8102722167969,0.204882733523846
105,53.8102722167969,0.188222676515579
108.75,53.8102722167969,0.204258374869824
112.5,53.8102722167969,0.163150370121002
123.75,53.8102722167969,0.136785514652729
135,53.8102722167969,0.134748265147209
138.75,53.8102722167969,0.231312543153763
157.5,53.8102722167969,0.224311396479607
-131.25,53.8102722167969,0.298400729894638
-120,53.8102722167969,0.24587245285511
-116.25,53.8102722167969,0.292635180056096
-112.5,53.8102722167969,0.184482663869858
-105,53.8102722167969,0.159198001027108
-101.25,53.8102722167969,0.19342378526926
-97.5,53.8102722167969,0.251221388578415
-90,53.8102722167969,0.154367431998253
-86.25,53.8102722167969,0.188554391264915
-82.5,53.8102722167969,0.190349169075489
-75,53.8102722167969,0.183077450841665
-71.25,53.8102722167969,0.148567542433739
-67.5,53.8102722167969,0.158065780997276
-63.75,53.8102722167969,0.201745569705964
-60,53.8102722167969,0.111429939046502
-56.25,53.8102722167969,0.149017512798309
-11.25,53.8102722167969,0.185021258890629
-7.5,53.8102722167969,0.170741453766823
-3.75,53.8102722167969,0.160593241453171
0,50.0994529724121,0.208512723445892
3.75,50.0994529724121,0.197402760386467
7.5,50.0994529724121,0.187668785452843
11.25,50.0994529724121,0.181909844279289
15,50.0994529724121,0.175683498382568
18.75,50.0994529724121,0.17751382291317
22.5,50.0994529724121,0.178288452327251
26.25,50.0994529724121,0.185817942023277
30,50.0994529724121,0.179964944720268
60,50.0994529724121,0.194038674235344
75,50.0994529724121,0.202988356351852
78.75,50.0994529724121,0.241113618016243
86.25,50.0994529724121,0.171608150005341
90,50.0994529724121,0.204029142856598
101.25,50.0994529724121,0.23093555867672
105,50.0994529724121,0.186332382261753
108.75,50.0994529724121,0.238250464200974
116.25,50.0994529724121,0.216927010565996
120,50.0994529724121,0.305076003074646
131.25,50.0994529724121,0.174234412610531
135,50.0994529724121,0.243173755705356
138.75,50.0994529724121,0.16828379034996
142.5,50.0994529724121,0.19583748653531
153.75,50.0994529724121,0.248760133981705
-127.5,50.0994529724121,0.254468645900488
-123.75,50.0994529724121,0.239558652043343
-120,50.0994529724121,0.227460727095604
-116.25,50.0994529724121,0.205535978078842
-112.5,50.0994529724121,0.186083905398846
-108.75,50.0994529724121,0.210386872291565
-105,50.0994529724121,0.28791081905365
-101.25,50.0994529724121,0.229673907160759
-97.5,50.0994529724121,0.238882984966039
-93.75,50.0994529724121,0.210641756653786
-90,50.0994529724121,0.19515959918499
-86.25,50.0994529724121,0.202712997794152
-82.5,50.0994529724121,0.199892178177834
-78.75,50.0994529724121,0.200660675764084
-75,50.0994529724121,0.127175867557525
-71.25,50.0994529724121,0.150039315223694
-67.5,50.0994529724121,0.14214663207531
-60,50.0994529724121,0.154272139072418
-56.25,50.0994529724121,0.150793835520744
-11.25,50.0994529724121,0.206993099302053
-3.75,50.0994529724121,0.1828557215631
0,46.388557434082,0.196357123553753
3.75,46.388557434082,0.195740252733231
7.5,46.388557434082,0.181254372000694
11.25,46.388557434082,0.168185353279113
15,46.388557434082,0.180533207952976
18.75,46.388557434082,0.184452518820763
22.5,46.388557434082,0.173442743718624
26.25,46.388557434082,0.195332832634449
33.75,46.388557434082,0.238922983407974
45,46.388557434082,0.273655474185943
82.5,46.388557434082,0.23756555467844
86.25,46.388557434082,0.170501247048378
90,46.388557434082,0.165310479700565
97.5,46.388557434082,0.355563327670097
101.25,46.388557434082,0.269484728574753
123.75,46.388557434082,0.347081124782562
127.5,46.388557434082,0.301150262355804
131.25,46.388557434082,0.290147036314011
135,46.388557434082,0.297771662473678
138.75,46.388557434082,0.228994056582451
142.5,46.388557434082,0.219390504062176
-123.75,46.388557434082,0.248802609741687
-120,46.388557434082,0.323947906494141
-116.25,46.388557434082,0.251913130283356
-112.5,46.388557434082,0.237963110208511
-108.75,46.388557434082,0.20356211066246
-101.25,46.388557434082,0.301670908927917
-97.5,46.388557434082,0.292468018829823
-93.75,46.388557434082,0.249144956469536
-90,46.388557434082,0.216155111789703
-86.25,46.388557434082,0.229170616716147
-82.5,46.388557434082,0.225035846233368
-78.75,46.388557434082,0.203315772116184
-75,46.388557434082,0.207562856376172
-71.25,46.388557434082,0.184538722038268
-67.5,46.388557434082,0.180722415447235
-63.75,46.388557434082,0.171042829751968
-60,46.388557434082,0.158538453280926
-56.25,46.388557434082,0.258080691099167
-52.5,46.388557434082,0.163672260940075
-3.75,46.388557434082,0.191526427865028
0,42.677604675293,0.325618490576744
3.75,42.677604675293,0.247642125934362
7.5,42.677604675293,0.180950202047825
11.25,42.677604675293,0.206755831837654
15,42.677604675293,0.211738083511591
18.75,42.677604675293,0.294362455606461
22.5,42.677604675293,0.332359261810779
26.25,42.677604675293,0.383512020111084
30,42.677604675293,0.353187873959541
37.5,42.677604675293,0.337251096963882
41.25,42.677604675293,0.240810841321945
48.75,42.677604675293,0.208420053124428
52.5,42.677604675293,0.340191558003425
60,42.677604675293,0.380937963724136
71.25,42.677604675293,0.208633493632078
75,42.677604675293,0.213490262627602
78.75,42.677604675293,0.289561703801155
82.5,42.677604675293,0.243842989206314
86.25,42.677604675293,0.280998677015305
90,42.677604675293,0.190229430794716
93.75,42.677604675293,0.276771664619446
101.25,42.677604675293,0.270475372672081
105,42.677604675293,0.328601807355881
112.5,42.677604675293,0.187027186155319
116.25,42.677604675293,0.267988830804825
120,42.677604675293,0.285836666822433
123.75,42.677604675293,0.249618649482727
127.5,42.677604675293,0.218998111784458
131.25,42.677604675293,0.135558933019638
135,42.677604675293,0.183523248881101
142.5,42.677604675293,0.211057610809803
146.25,42.677604675293,0.3053979575634
-127.5,42.677604675293,0.247817378491164
-123.75,42.677604675293,0.29266431927681
-120,42.677604675293,0.199869707226753
-116.25,42.677604675293,0.235303204506636
-112.5,42.677604675293,0.29417135566473
-108.75,42.677604675293,0.378268301486969
-105,42.677604675293,0.214879974722862
-101.25,42.677604675293,0.197784662246704
-93.75,42.677604675293,0.266500279307366
-90,42.677604675293,0.252826869487762
-86.25,42.677604675293,0.243788793683052
-82.5,42.677604675293,0.216657102108001
-78.75,42.677604675293,0.21922893077135
-75,42.677604675293,0.215116471052169
-71.25,42.677604675293,0.208705872297287
-67.5,42.677604675293,0.201540648937226
-63.75,42.677604675293,0.174184419214725
-11.25,42.677604675293,0.311932265758515
-7.5,42.677604675293,0.215059284120798
-3.75,42.677604675293,0.205491617321968
0,38.966609954834,0.365661107003689
3.75,38.966609954834,0.224417611956596
7.5,38.966609954834,0.149537146091461
11.25,38.966609954834,0.223426681011915
15,38.966609954834,0.254349827766419
18.75,38.966609954834,0.247668214142322
22.5,38.966609954834,0.324940606951714
26.25,38.966609954834,0.258866339921951
30,38.966609954834,0.38088658452034
33.75,38.966609954834,0.367590844631195
37.5,38.966609954834,0.301876597106457
45,38.966609954834,0.356410175561904
48.75,38.966609954834,0.343406587839126
52.5,38.966609954834,0.357800185680389
75,38.966609954834,0.261549443006516
78.75,38.966609954834,0.272427394986153
82.5,38.966609954834,0.163764387369156
90,38.966609954834,0.173696495592594
93.75,38.966609954834,0.427440255880356
97.5,38.966609954834,0.257134996354579
101.25,38.966609954834,0.259168565273285
105,38.966609954834,0.224973291158676
108.75,38.966609954834,0.196872115135193
112.5,38.966609954834,0.20007061213255
116.25,38.966609954834,0.209502257406711
120,38.966609954834,0.203307680785656
123.75,38.966609954834,0.311863720417023
142.5,38.966609954834,0.258960768580437
-123.75,38.966609954834,0.209193401038647
-120,38.966609954834,0.349556088447571
-116.25,38.966609954834,0.301441267132759
-112.5,38.966609954834,0.321947500109672
-108.75,38.966609954834,0.371341854333878
-105,38.966609954834,0.360209584236145
-93.75,38.966609954834,0.243148878216743
-90,38.966609954834,0.213121622800827
-86.25,38.966609954834,0.204678267240524
-82.5,38.966609954834,0.23205690830946
-78.75,38.966609954834,0.198236551135778
-75,38.966609954834,0.244103953242302
-11.25,38.966609954834,0.21495746076107
-7.5,38.966609954834,0.307056054472923
-3.75,38.966609954834,0.398382037878036
7.5,35.2555809020996,0.364281952381134
11.25,35.2555809020996,0.342385441064835
15,35.2555809020996,0.362976655364037
22.5,35.2555809020996,0.416607335209846
30,35.2555809020996,0.447171717882156
33.75,35.2555809020996,0.495582848787308
37.5,35.2555809020996,0.350367307662964
41.25,35.2555809020996,0.323763519525528
45,35.2555809020996,0.440210551023483
52.5,35.2555809020996,0.422050267457962
78.75,35.2555809020996,0.280001118779182
82.5,35.2555809020996,0.239796873182059
86.25,35.2555809020996,0.230985134840012
90,35.2555809020996,0.337899580597878
93.75,35.2555809020996,0.432381331920624
97.5,35.2555809020996,0.418168127536773
101.25,35.2555809020996,0.292724631726742
105,35.2555809020996,0.256647780537605
108.75,35.2555809020996,0.241904035210609
112.5,35.2555809020996,0.214462671428919
116.25,35.2555809020996,0.276726946234703
120,35.2555809020996,0.223506294190883
123.75,35.2555809020996,0.286941885948181
131.25,35.2555809020996,0.236153423786163
135,35.2555809020996,0.200400061905384
138.75,35.2555809020996,0.203139953315258
142.5,35.2555809020996,0.313591703772545
-120,35.2555809020996,0.378249645233154
-116.25,35.2555809020996,0.345129400491714
-112.5,35.2555809020996,0.332456544041633
-108.75,35.2555809020996,0.384820908308029
-105,35.2555809020996,0.363245293498039
-97.5,35.2555809020996,0.268553674221039
-93.75,35.2555809020996,0.234203711152076
-90,35.2555809020996,0.210958413779736
-86.25,35.2555809020996,0.195652950555086
-82.5,35.2555809020996,0.188232928514481
-78.75,35.2555809020996,0.209731459617615
-75,35.2555809020996,0.228428319096565
-3.75,35.2555809020996,0.390321403741837
30,31.5445232391357,0.443703345954419
33.75,31.5445232391357,0.343807056546212
37.5,31.5445232391357,0.428034707903862
78.75,31.5445232391357,0.241507731378079
82.5,31.5445232391357,0.275149285793304
86.25,31.5445232391357,0.322960384190083
90,31.5445232391357,0.375902235507965
93.75,31.5445232391357,0.276109457015992
97.5,31.5445232391357,0.256023317575455
101.25,31.5445232391357,0.276666849851608
105,31.5445232391357,0.237612403929233
108.75,31.5445232391357,0.249606505036354
112.5,31.5445232391357,0.194925777614117
116.25,31.5445232391357,0.195124357938766
120,31.5445232391357,0.229837276041507
123.75,31.5445232391357,0.281959019601345
-116.25,31.5445232391357,0.266535602509976
-108.75,31.5445232391357,0.35307851433754
-105,31.5445232391357,0.362350851297379
-101.25,31.5445232391357,0.217127650976181
-97.5,31.5445232391357,0.244760014116764
-93.75,31.5445232391357,0.268767416477203
-90,31.5445232391357,0.353098124265671
-86.25,31.5445232391357,0.233809903264045
-82.5,31.5445232391357,0.218122377991676
-78.75,31.5445232391357,0.26041704416275
-3.75,31.5445232391357,0.432557240128517
30,27.8334445953369,0.40439784526825
52.5,27.8334445953369,0.477136746048928
86.25,27.8334445953369,0.338103175163269
90,27.8334445953369,0.275687828660012
101.25,27.8334445953369,0.256167709827423
105,27.8334445953369,0.248412191867828
108.75,27.8334445953369,0.202793337404727
116.25,27.8334445953369,0.263352006673813
120,27.8334445953369,0.257446598261594
127.5,27.8334445953369,0.340256154537201
-97.5,27.8334445953369,0.301480539143086
-82.5,27.8334445953369,0.22113162279129
-78.75,27.8334445953369,0.18957231938839
-15,27.8334445953369,0.40000681579113
97.5,24.1223487854004,0.210420221090316
101.25,24.1223487854004,0.208852700889111
108.75,24.1223487854004,0.240558080375194
112.5,24.1223487854004,0.197914496064186
116.25,24.1223487854004,0.21150066703558
120,24.1223487854004,0.267368182539939
-82.5,24.1223487854004,0.312785848975181
-78.75,24.1223487854004,0.218796104192734
18.75,20.4112377166748,0.410086899995804
26.25,20.4112377166748,0.369585618376732
30,20.4112377166748,0.375663220882416
60,20.4112377166748,0.26471009850502
101.25,20.4112377166748,0.227936327457428
108.75,20.4112377166748,0.249445676803589
112.5,20.4112377166748,0.222916457802057
116.25,20.4112377166748,0.257136762142181
-101.25,20.4112377166748,0.323674857616425
-97.5,20.4112377166748,0.246299862861633
-90,20.4112377166748,0.15310126543045
-86.25,20.4112377166748,0.27393314242363
-78.75,20.4112377166748,0.262989073991776
-71.25,20.4112377166748,0.430204212665558
3.75,16.7001171112061,0.51624521613121
48.75,16.7001171112061,0.245892055332661
108.75,16.7001171112061,0.295922100543976
-93.75,16.7001171112061,0.23508882895112
-90,16.7001171112061,0.344180479645729
-18.75,16.7001171112061,0.144104957580567
-15,16.7001171112061,0.333053469657898
0,12.9889888763428,0.131452783942222
11.25,12.9889888763428,0.231484457850456
15,12.9889888763428,0.259252585470676
-90,12.9889888763428,0.204535663127899
11.25,9.27785301208496,0.121416985988617
37.5,9.27785301208496,0.102365769445896
48.75,9.27785301208496,0.220356583595276
-82.5,9.27785301208496,0.198099330067635
-75,9.27785301208496,0.295926988124847
-71.25,9.27785301208496,0.285250514745712
-67.5,9.27785301208496,0.232028305530548
-63.75,9.27785301208496,0.173631742596626
7.5,5.56671380996704,0.126614261418581
11.25,5.56671380996704,0.146118648350239
15,5.56671380996704,0.180302798748016
37.5,5.56671380996704,0.143381506204605
41.25,5.56671380996704,0.30067078769207
112.5,5.56671380996704,0.2645183801651
-75,5.56671380996704,0.385209858417511
-71.25,5.56671380996704,0.330379337072372
-60,5.56671380996704,0.261166453361511
-3.75,5.56671380996704,0.364981457591057
3.75,1.85557150840759,0.191144272685051
30,1.85557150840759,0.222524967044592
33.75,1.85557150840759,0.194158799946308
37.5,1.85557150840759,0.246227487921715
-78.75,1.85557150840759,0.344096183776855
-75,1.85557150840759,0.32121479511261
-67.5,1.85557150840759,0.27185246348381
15,-1.85557150840759,0.211481280624866
30,-1.85557150840759,0.156051039695739
33.75,-1.85557150840759,0.171265035867691
37.5,-1.85557150840759,0.223752945661545
138.75,-1.85557150840759,0.330468028783798
150,-1.85557150840759,0.245672926306725
-82.5,-1.85557150840759,0.210078984498978
-78.75,-1.85557150840759,0.368720427155495
-71.25,-1.85557150840759,0.210412584245204
-63.75,-1.85557150840759,0.312626630067825
-56.25,-1.85557150840759,0.296524286270142
-48.75,-1.85557150840759,0.356382876634598
-45,-1.85557150840759,0.266297549009323
-41.25,-1.85557150840759,0.42615619301796
-37.5,-1.85557150840759,0.360211133956909
11.25,-5.56671380996704,0.230154469609261
15,-5.56671380996704,0.196131780743599
30,-5.56671380996704,0.184002555906773
37.5,-5.56671380996704,0.16538518667221
108.75,-5.56671380996704,0.370027631521225
138.75,-5.56671380996704,0.405568033456802
142.5,-5.56671380996704,0.406341604888439
146.25,-5.56671380996704,0.301959484815598
-82.5,-5.56671380996704,0.255200833082199
-78.75,-5.56671380996704,0.202426221221686
-75,-5.56671380996704,0.268846288323402
-37.5,-5.56671380996704,0.271687820553779
30,-9.27785301208496,0.201509907841682
33.75,-9.27785301208496,0.283728122711182
142.5,-9.27785301208496,0.258655957877636
-78.75,-9.27785301208496,0.191966742277145
-75,-9.27785301208496,0.322733655571937
15,-12.9889888763428,0.2115099132061
33.75,-12.9889888763428,0.35683973133564
138.75,-12.9889888763428,0.275491461157799
146.25,-12.9889888763428,0.174583733081818
-75,-12.9889888763428,0.282314524054528
-71.25,-12.9889888763428,0.23515759781003
-67.5,-12.9889888763428,0.224131435155869
-63.75,-12.9889888763428,0.256286054849625
-60,-12.9889888763428,0.417877100408078
11.25,-16.7001171112061,0.163539662957191
45,-16.7001171112061,0.212370000779629
127.5,-16.7001171112061,0.24925622716546
146.25,-16.7001171112061,0.212352454662323
-71.25,-16.7001171112061,0.28886541724205
-67.5,-16.7001171112061,0.290233388543129
-63.75,-16.7001171112061,0.322343915700912
-56.25,-16.7001171112061,0.308649718761444
-45,-16.7001171112061,0.181244067847729
-41.25,-16.7001171112061,0.221831858158112
18.75,-20.4112377166748,0.211714513599872
45,-20.4112377166748,0.197519727051258
48.75,-20.4112377166748,0.200349234044552
-67.5,-20.4112377166748,0.228173822164536
-45,-20.4112377166748,0.206401191651821
-41.25,-20.4112377166748,0.213093034923076
15,-24.1223487854004,0.229718830436468
18.75,-24.1223487854004,0.244627341628075
26.25,-24.1223487854004,0.136950634419918
30,-24.1223487854004,0.164401050657034
45,-24.1223487854004,0.236748442053795
-67.5,-24.1223487854004,0.384137816727162
-48.75,-24.1223487854004,0.24989740550518
-45,-24.1223487854004,0.266902208328247
22.5,-27.8334445953369,0.265084624290467
26.25,-27.8334445953369,0.172764822840691
30,-27.8334445953369,0.142025478184224
33.75,-27.8334445953369,0.215233951807022
153.75,-27.8334445953369,0.242914102971554
-48.75,-27.8334445953369,0.284399062395096
-45,-27.8334445953369,0.26960626244545
18.75,-31.5445232391357,0.403582125902176
26.25,-31.5445232391357,0.207102075219155
127.5,-31.5445232391357,0.472454756498337
138.75,-31.5445232391357,0.33458223938942
150,-31.5445232391357,0.243826314806938
-67.5,-31.5445232391357,0.373504653573037
18.75,-35.2555809020996,0.320380926132202
22.5,-35.2555809020996,0.238829791545868
142.5,-35.2555809020996,0.17494473606348
150,-35.2555809020996,0.360161915421486
176.25,-35.2555809020996,0.348959922790527
-71.25,-35.2555809020996,0.2315315566957
142.5,-38.966609954834,0.203809022903442
146.25,-38.966609954834,0.213400274515152
150,-38.966609954834,0.216318547725677
-71.25,-38.966609954834,0.253536317497492
146.25,-42.677604675293,0.180799633264542
172.5,-42.677604675293,0.313781976699829
-75,-42.677604675293,0.220578625798226
-71.25,-42.677604675293,0.300746649503708
168.75,-46.388557434082,0.285912156105042
-71.25,-46.388557434082,0.306847289204597
-75,-50.0994529724121,0.218495726585388
-71.25,-50.0994529724121,0.207602500915528
-56.25,-50.0994529724121,0.317485719919205
-71.25,-53.8102722167969,0.233792439103127
-67.5,-53.8102722167969,0.246406018733978
-60,-61.231575012207,0.480182021856308
